entity_a,entity_b,relation,hole_prediction,features,logistic_regression_prediction,"logistic_regression_rel0_prob,rel1_prob,rel2_prob,rel3_prob",random_forest_prediction,"random_forest_rel0_prob,rel1_prob,rel2_prob,rel3_prob",gradient_boosting_prediction,"gradient_boosting_rel0_prob,rel1_prob,rel2_prob,rel3_prob",xgboost_prediction,"xgboost_rel0_prob,rel1_prob,rel2_prob,rel3_prob"
148,348,3,[[3]],"[0.07632499933242798, -0.023142529651522636, 0.10595426708459854, -0.1261165887117386, -0.13504919409751892, -0.05914989113807678, 0.01643247902393341, -0.1024998351931572, 0.02554749883711338, -0.05658615007996559, 0.10190998762845993, -0.09276926517486572, -0.07928971946239471, 0.04057798162102699, 0.046894997358322144, 0.13471712172031403, -0.14900527894496918, 0.12303578853607178, -0.11911027133464813, 0.08598463237285614, -0.16304221749305725, 0.0024869416374713182, 0.13295528292655945, 0.01064764242619276, -0.08995632827281952, -0.18452604115009308, 0.1501234918832779, -0.1778843253850937, -0.18619327247142792, -0.054338715970516205]",3,"[0.039051256047778475, 0.06303905878842932, 0.1284548176616902, 0.7694548675021019]",3,"[0.002, 0.045, 0.056, 0.897]",3,"[0.000690087481321167, 0.0038351594130548615, 0.0009066790600337151, 0.9945680740455903]",3,"[0.0010649304604157805, 0.002684170613065362, 0.004476607311517, 0.9917742609977722]"
180,100,0,[[0]],"[-0.10903972387313843, 0.04804207757115364, 0.028453541919589043, 0.1613829880952835, 0.1006876677274704, 0.1334296315908432, -0.16116124391555786, -0.054230108857154846, 0.13011695444583893, 0.059302669018507004, -0.04513814300298691, -0.0899963229894638, -0.053998127579689026, 0.14657126367092133, 0.14824141561985016, 0.17623573541641235, 0.06283372640609741, 0.1114208996295929, 0.17048342525959015, -0.2732074558734894, -0.1609894186258316, 0.15801505744457245, -0.011756641790270805, -0.12313476204872131, 0.1391882449388504, 0.052922189235687256, -0.18239209055900574, 0.16599838435649872, -0.12458008527755737, 0.0941801443696022]",0,"[0.8391358622094299, 0.07937674154560442, 0.027209717801534247, 0.054277678443431544]",0,"[0.999, 0.001, 0.0, 0.0]",0,"[0.9973272094396956, 0.0016687640643936635, 0.00032504417534967686, 0.0006789823205610177]",0,"[0.9940518736839294, 0.0025467134546488523, 0.0013993459288030863, 0.0020020403899252415]"
74,374,3,[[3]],"[0.036063287407159805, 0.08493136614561081, 0.11745888739824295, 0.131166473031044, -0.1598285436630249, 0.09396897256374359, -0.034815460443496704, -0.10830329358577728, 0.030234472826123238, -0.03549518436193466, 0.16675929725170135, -0.14566557109355927, -0.11680726706981659, 0.08150613307952881, 0.1163872480392456, 0.032786548137664795, -0.02431035041809082, -0.01859230548143387, -0.061758074909448624, 0.08808674663305283, -0.09124016761779785, -0.08941003680229187, -0.15842725336551666, -0.12723463773727417, 0.11922147125005722, -0.06365491449832916, 0.11915779113769531, -0.06299775838851929, -0.11908455193042755, 0.07074599713087082]",3,"[0.04746143733670491, 0.08875905970547239, 0.0929826929940249, 0.7707968099637977]",3,"[0.002, 0.021, 0.029, 0.948]",3,"[0.00037258572211543476, 0.00260102419048772, 0.0017086395222377197, 0.9953177505651594]",3,"[0.001834412571042776, 0.0028337170369923115, 0.007594522088766098, 0.9877372980117798]"
82,182,1,[[1]],"[-0.04083576425909996, -0.020214304327964783, 0.16159218549728394, 0.1774347573518753, 0.002410972025245428, 0.11521513015031815, -0.0077544464729726315, 0.12844665348529816, 0.060151614248752594, -0.135122612118721, -0.024474188685417175, -0.07232441753149033, 0.14354366064071655, 0.17793504893779755, -0.03490985929965973, 0.007345018442720175, -0.10742568224668503, 0.11591561138629913, -0.05261305347084999, -0.08349163830280304, 0.0010616659419611096, -0.0061444784514606, 0.03487492725253105, 0.08789271861314774, 0.015162801370024681, 0.13827450573444366, 0.06845476478338242, 0.12118875235319138, 0.08716538548469543, 0.10297880321741104]",1,"[0.11534161976601606, 0.5647499177666772, 0.15667121512080015, 0.16323724734650666]",1,"[0.005, 0.922, 0.06, 0.013]",1,"[0.001278188339393277, 0.994849499406494, 0.001884377638938718, 0.001987934615173803]",1,"[0.002014023484662175, 0.9821991324424744, 0.01159644965082407, 0.004190376028418541]"
62,362,3,[[3]],"[-0.00011664455814752728, -0.13642998039722443, -0.0028150815051048994, 0.16274385154247284, -0.10677069425582886, 0.19212034344673157, -0.10788045078516006, 0.051868025213479996, -0.00495950598269701, 0.006068637128919363, -0.03324708342552185, -0.22014997899532318, 0.03766924515366554, 0.15599140524864197, -0.09644296765327454, -0.0638035237789154, 0.06359019130468369, -0.15133607387542725, -0.031048817560076714, 0.0998031497001648, -0.030850587412714958, 0.11163977533578873, 0.08160833269357681, -0.028945690020918846, -0.017442740499973297, 0.04871223121881485, 0.018424611538648605, -0.06284536421298981, -0.12244872003793716, 0.04961630702018738]",3,"[0.04945874587632558, 0.3295037453033577, 0.04497358796665806, 0.5760639208536587]",3,"[0.0, 0.078, 0.005, 0.917]",3,"[0.0006555669649857561, 0.014066964057192788, 0.0008534835040946106, 0.9844239854737267]",3,"[0.0018297983333468437, 0.03518757224082947, 0.001585204852744937, 0.9613974690437317]"
119,100,0,[[0]],"[-0.09678440541028976, -0.04427222162485123, -0.0606163926422596, -0.14626844227313995, 0.07440020889043808, 0.08176293224096298, -0.021976523101329803, -0.0979539006948471, -0.005171766504645348, 0.06846854835748672, 0.08655227720737457, -0.015064374543726444, -0.10180144757032394, 0.0759446918964386, -0.007284530438482761, 0.17623573541641235, 0.06283372640609741, 0.1114208996295929, 0.17048342525959015, -0.2732074558734894, -0.1609894186258316, 0.15801505744457245, -0.011756641790270805, -0.12313476204872131, 0.1391882449388504, 0.052922189235687256, -0.18239209055900574, 0.16599838435649872, -0.12458008527755737, 0.0941801443696022]",0,"[0.8668454324744919, 0.040757660755767804, 0.062373729804765764, 0.03002317696497469]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9980854952019481, 0.0008992344402428016, 0.0003258804544422686, 0.0006893899033667714]",0,"[0.9960699081420898, 0.0013249266194179654, 0.00142227066680789, 0.0011828480055555701]"
160,360,3,[[3]],"[0.015604082494974136, 0.004940822254866362, -0.008312077261507511, -0.08679123967885971, -0.03047819808125496, 0.13454057276248932, -0.08336710929870605, 0.07768760621547699, -0.010064302012324333, -0.1629256159067154, 0.013139918446540833, -0.05299371853470802, 0.13854491710662842, 0.006096033379435539, 0.1810847371816635, 0.009792004711925983, -0.10918524861335754, -0.0653870478272438, 0.009356233291327953, 0.1801881045103073, -0.01487390324473381, 0.07800509035587311, -0.03186246007680893, -0.2540266513824463, -0.08357767760753632, -0.0332568921148777, 0.15667927265167236, 0.006881099659949541, -0.026478245854377747, -0.05033870041370392]",3,"[0.04554948996619642, 0.04981089041298762, 0.08341324194538602, 0.8212263776754299]",3,"[0.0, 0.011, 0.031, 0.958]",3,"[0.00041617855182359275, 0.0019208607966259322, 0.0005467603241831074, 0.997116200327367]",3,"[0.0010324290487915277, 0.001034898916259408, 0.0012903960887342691, 0.9966422319412231]"
246,200,0,[[0]],"[0.004296811297535896, 0.10693208128213882, -0.1129794791340828, -0.09047038108110428, 0.10505208373069763, 0.13088315725326538, 0.009002522565424442, 0.03442796319723129, 0.027048446238040924, -0.11803898960351944, 0.10438330471515656, 0.06645476818084717, -0.12512797117233276, 0.007253614254295826, 0.09248608350753784, 0.12960757315158844, 0.08884453028440475, 0.11251704394817352, 0.18140630424022675, -0.21417902410030365, -0.1596035212278366, 0.15454533696174622, -0.006711791269481182, -0.13448207080364227, 0.16543613374233246, 0.05062073841691017, -0.1877966821193695, 0.11100327968597412, -0.11238658428192139, 0.21299099922180176]",0,"[0.8568416317167253, 0.03477463176090773, 0.07762237574964255, 0.03076136077272451]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9979157003400482, 0.001069202020503421, 0.00032582501547734664, 0.0006892726239713694]",0,"[0.9956486821174622, 0.0013468889519572258, 0.0017813430167734623, 0.0012230457505211234]"
352,300,0,[[0]],"[-0.14295949041843414, -0.03113449364900589, -0.03272979333996773, -0.12552092969417572, -0.009797411970794201, -0.07469252496957779, -0.0005626967758871615, -0.023731140419840813, -0.0014443835243582726, 0.09947467595338821, -0.041216589510440826, 0.022326016798615456, -0.03155579790472984, -0.13265559077262878, -0.07186856120824814, 0.09743394702672958, 0.07571478933095932, 0.10391977429389954, 0.13125351071357727, -0.165028378367424, -0.17945939302444458, 0.15365304052829742, 0.0677412748336792, -0.16952887177467346, 0.0861729308962822, 0.08085040748119354, -0.10879497975111008, 0.1462966948747635, -0.20083482563495636, 0.22648581862449646]",0,"[0.8610241116484838, 0.041487002674291285, 0.051405250565445065, 0.04608363511177985]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9976589707001504, 0.0012675275954524407, 0.00038440640673948894, 0.0006890952976576505]",0,"[0.9954732060432434, 0.0014815237373113632, 0.001925245625898242, 0.0011199864093214273]"
331,300,0,[[0]],"[-0.07085685431957245, -0.1424480378627777, -0.03431662544608116, -0.002712904941290617, -0.07331914454698563, -0.11427804827690125, -0.00010738224227679893, 0.01903737336397171, 0.00742419483140111, -0.11627387255430222, 0.013513285666704178, -0.11074278503656387, 0.13062849640846252, -0.06618457287549973, 0.05647500604391098, 0.09743394702672958, 0.07571478933095932, 0.10391977429389954, 0.13125351071357727, -0.165028378367424, -0.17945939302444458, 0.15365304052829742, 0.0677412748336792, -0.16952887177467346, 0.0861729308962822, 0.08085040748119354, -0.10879497975111008, 0.1462966948747635, -0.20083482563495636, 0.22648581862449646]",0,"[0.8381454399679177, 0.05640612097007311, 0.052385454601282994, 0.05306298446072619]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9978547053410088, 0.0010691366683136608, 0.000386927496701114, 0.0006892304939767985]",0,"[0.9956639409065247, 0.0016527361003682017, 0.0015839823754504323, 0.0010993548203259706]"
338,300,0,[[0]],"[0.13921180367469788, 0.07470697909593582, 0.007216049358248711, -0.07486728578805923, 0.08260234445333481, 0.04886007681488991, 0.1854623407125473, -0.1732354760169983, 0.06477987766265869, 0.0195681843906641, -0.0579322874546051, 0.0953170657157898, 0.07040619850158691, 0.0031907015945762396, -0.07694803178310394, 0.09743394702672958, 0.07571478933095932, 0.10391977429389954, 0.13125351071357727, -0.165028378367424, -0.17945939302444458, 0.15365304052829742, 0.0677412748336792, -0.16952887177467346, 0.0861729308962822, 0.08085040748119354, -0.10879497975111008, 0.1462966948747635, -0.20083482563495636, 0.22648581862449646]",0,"[0.8448495523725407, 0.048122646904053844, 0.06275070291614679, 0.044277097807258727]",0,"[0.998, 0.0, 0.002, 0.0]",0,"[0.9973511468309618, 0.0012922238802678802, 0.0006806701653949706, 0.0006759591233755126]",0,"[0.9942951798439026, 0.001784606953151524, 0.0025797246489673853, 0.0013404511846601963]"
208,308,3,[[3]],"[-0.03333910554647446, -0.0037573978770524263, 0.1570618748664856, 0.016045626252889633, -0.016030840575695038, 0.12332718074321747, -0.0833740383386612, 0.0010282433358952403, -0.006452883128076792, -0.031146947294473648, 0.1395392119884491, 0.022249924018979073, 0.07389696687459946, -0.013628555461764336, 0.012187052518129349, 0.04276805371046066, -0.07831333577632904, -0.02746943198144436, -0.009337526746094227, 0.031172530725598335, -0.0911707952618599, 0.015428720973432064, -0.03257943317294121, -0.19028601050376892, -0.08747968077659607, -0.11354521661996841, 0.1355506032705307, -0.009622344747185707, -0.01284850388765335, -0.060836125165224075]",3,"[0.06731967206436196, 0.07058508392927589, 0.07529417269003712, 0.786801071316325]",3,"[0.0, 0.008, 0.009, 0.983]",3,"[0.0005486492678675514, 0.002028231217518582, 0.0007142872119383176, 0.9967088323026756]",3,"[0.0012070211814716458, 0.0016392122488468885, 0.0015919769648462534, 0.9955618381500244]"
10,110,1,[[1]],"[-0.06307725608348846, 0.04108905419707298, 0.10123025625944138, -0.01691175438463688, 0.03739187866449356, 0.17545294761657715, -0.11887620389461517, 0.06245563179254532, -0.15277738869190216, -0.24126699566841125, -0.19495046138763428, 0.07256072014570236, 0.02161460369825363, 0.050620224326848984, 0.0017260530730709434, -0.042143046855926514, 0.09302656352519989, 0.023077847436070442, -0.21737778186798096, 0.07103126496076584, -0.03568658232688904, 0.030706172809004784, 0.102261483669281, 0.00932176411151886, -0.10068187117576599, 0.046565648168325424, -0.08345134556293488, 0.004242273513227701, -0.038885727524757385, 0.10261561721563339]",1,"[0.08555577926312898, 0.5586083828423746, 0.12743390044713143, 0.22840193744736495]",1,"[0.0, 0.823, 0.05, 0.127]",1,"[0.003109803141752512, 0.9731693537263855, 0.004269651149391588, 0.0194511919824705]",1,"[0.0019385572522878647, 0.9820154905319214, 0.003579374635592103, 0.012466561049222946]"
165,265,2,[[2]],"[0.0349191352725029, 0.12365444749593735, -0.14155155420303345, -0.09993620961904526, -0.0887998715043068, -0.08569193631410599, 0.11505263298749924, 0.026845240965485573, 0.09038366377353668, 0.017033109441399574, -0.01452646404504776, 0.06588820368051529, 0.043282996863126755, 0.03265169635415077, 0.16975973546504974, -0.13739627599716187, 0.2593097388744354, 0.09398332238197327, 0.08388388156890869, -0.1426616758108139, -0.10206453502178192, -0.07882727682590485, 0.016194630414247513, 0.027199678122997284, 0.2355833351612091, 0.11983730643987656, 0.05568227171897888, -0.13967111706733704, 0.0365150161087513, -0.022832456976175308]",2,"[0.12623912840368742, 0.04692762885515382, 0.7506194674628104, 0.07621377527834837]",2,"[0.0, 0.025, 0.957, 0.018]",2,"[0.0007751465942997483, 0.005642043589355498, 0.9863800067897791, 0.007202803026565696]",2,"[0.0006714474875479937, 0.00111965776886791, 0.9964637160301208, 0.0017451734747737646]"
163,363,3,[[3]],"[0.03246883302927017, 0.0137737225741148, 0.007298324257135391, -0.004811745136976242, -0.0959065705537796, 0.006183329503983259, -0.0070310370065271854, -0.15892617404460907, 0.2243846356868744, -0.04208138957619667, 0.15325233340263367, -0.10389944165945053, 0.04056704416871071, -0.10878665000200272, 0.01823246292769909, -0.03436936065554619, -0.09512882679700851, -0.15446370840072632, -0.058921460062265396, 0.1153280958533287, -0.06767231971025467, 0.1313222050666809, -0.02301739528775215, -0.04377381131052971, -0.0208630058914423, -0.15644274652004242, 0.0600287988781929, -0.06535783410072327, -0.16540631651878357, -0.07568401098251343]",3,"[0.03256863472655203, 0.04035285223012138, 0.09881830756180231, 0.8282602054815241]",3,"[0.0, 0.003, 0.007, 0.99]",3,"[0.0003692201881058144, 0.0014669725502780195, 0.0005672590670329644, 0.9975965481945829]",3,"[0.0003954718995373696, 0.0006016259430907667, 0.0006220966461114585, 0.9983807802200317]"
351,300,0,[[0]],"[-0.19477786123752594, -0.056137166917324066, -0.07910867780447006, 0.0401606522500515, 0.0947379618883133, -0.15396161377429962, 0.021205518394708633, 0.0241713710129261, -0.010847617872059345, 0.14309285581111908, 0.07745032757520676, -0.1312391459941864, 0.05528698489069939, -0.10639125108718872, -0.11723592877388, 0.09743394702672958, 0.07571478933095932, 0.10391977429389954, 0.13125351071357727, -0.165028378367424, -0.17945939302444458, 0.15365304052829742, 0.0677412748336792, -0.16952887177467346, 0.0861729308962822, 0.08085040748119354, -0.10879497975111008, 0.1462966948747635, -0.20083482563495636, 0.22648581862449646]",0,"[0.8532514685694731, 0.06087825026376834, 0.032236281231837687, 0.053633999934920795]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9975568648577745, 0.0013789566934247022, 0.00037515367690191693, 0.0006890247718989377]",0,"[0.9947460889816284, 0.002164957346394658, 0.0018330165185034275, 0.0012559384340420365]"
222,200,0,[[0]],"[0.04743000864982605, -0.062471482902765274, -0.06845088303089142, 0.062050726264715195, 0.0852879136800766, 0.0073303640820086, 0.01434236392378807, 0.12549790740013123, 0.007309522945433855, 0.21265645325183868, -0.03872682899236679, -0.02402876876294613, -0.0361277312040329, 0.020592063665390015, -0.1267371028661728, 0.12960757315158844, 0.08884453028440475, 0.11251704394817352, 0.18140630424022675, -0.21417902410030365, -0.1596035212278366, 0.15454533696174622, -0.006711791269481182, -0.13448207080364227, 0.16543613374233246, 0.05062073841691017, -0.1877966821193695, 0.11100327968597412, -0.11238658428192139, 0.21299099922180176]",0,"[0.8459732944193121, 0.08197448831756222, 0.03905213274738529, 0.033000084515740456]",0,"[0.999, 0.0, 0.001, 0.0]",0,"[0.9970377240559509, 0.0019486599214345076, 0.00032494982764017416, 0.0006886661949744924]",0,"[0.9950538873672485, 0.0024238068144768476, 0.0012737094657495618, 0.0012486116029322147]"
245,345,3,[[3]],"[-0.07005419582128525, -0.11836621165275574, 0.06281191855669022, -0.0632726177573204, 0.12911075353622437, 0.17278914153575897, -0.15687325596809387, -0.018882472068071365, 0.14058563113212585, 0.0012229987187311053, -0.04074063524603844, 0.010344878770411015, 0.04989839717745781, 0.1757475733757019, -0.03484315425157547, -0.17835693061351776, -0.21704329550266266, 0.15485119819641113, -0.1205192357301712, 0.13213127851486206, 0.024661341682076454, 0.1074368879199028, -0.07956777513027191, 0.03011181950569153, -0.04506155848503113, -0.13530193269252777, 0.17514668405056, 0.04713714122772217, -0.03164719045162201, -0.09342382103204727]",3,"[0.020015242697144865, 0.19281214669453592, 0.05902197098030504, 0.7281506396280141]",3,"[0.0, 0.067, 0.016, 0.917]",3,"[0.00037929783088060223, 0.0015295998647848318, 0.0004938083507647385, 0.9975972939535693]",3,"[0.0011474621715024114, 0.005155900958925486, 0.001588926068507135, 0.9921076893806458]"
